employee_id,first_name,last_name,email,gender,part_time_job,1/7/2025,2/7/2025,3/7/2025,4/7/2025,5/7/2025,6/7/2025,7/7/2025,8/7/2025,9/7/2025,10/7/2025,11/7/2025,12/7/2025,13/7/2025,14/7/2025,15/7/2025,16/7/2025,17/7/2025,18/7/2025,19/7/2025,20/7/2025,21/7/2025,22/7/2025,23/7/2025,24/7/2025,25/7/2025,26/7/2025,27/7/2025,28/7/2025,29/7/2025,30/7/2025,31/7/2025
252,Debra,Valdez,debra.valdez.252@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
253,Vincent,Robertson,vincent.robertson.253@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
254,Karen,Spencer,karen.spencer.254@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
255,Nathan,Riley,nathan.riley.255@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
256,Andrea,Sutton,andrea.sutton.256@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
257,Tracey,Turner,tracey.turner.257@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
258,Tammy,Olsen,tammy.olsen.258@gslingacademy.com,female,TRUE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
259,Sheila,Wilkinson,sheila.wilkinson.259@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
260,Nathan,Padilla,nathan.padilla.260@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
261,Sarah,Santiago,sarah.santiago.261@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
262,Christopher,Cruz,christopher.cruz.262@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
263,Nicholas,Sanders,nicholas.sanders.263@gslingacademy.com,male,TRUE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
264,Jessica,Waters,jessica.waters.264@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
265,James,Miller,james.miller.265@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
266,Adam,Kane,adam.kane.266@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
267,Patricia,Gonzalez,patricia.gonzalez.267@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
268,Whitney,Holmes,whitney.holmes.268@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
269,Rachel,Hamilton,rachel.hamilton.269@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
270,Melissa,Marshall,melissa.marshall.270@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
271,Jacob,Henderson,jacob.henderson.271@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
272,Melissa,Huerta,melissa.huerta.272@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
273,Kevin,Camacho,kevin.camacho.273@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
274,Anthony,Martinez,anthony.martinez.274@gslingacademy.com,male,TRUE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
275,Randy,Rodriguez,randy.rodriguez.275@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
276,Patrick,Vazquez,patrick.vazquez.276@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
277,Kim,Flores,kim.flores.277@gslingacademy.com,female,TRUE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
278,Robert,Salazar,robert.salazar.278@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
279,Victoria,Vasquez,victoria.vasquez.279@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
280,Ricardo,Macias,ricardo.macias.280@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
281,Brandi,Bauer,brandi.bauer.281@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
282,Jorge,Roth,jorge.roth.282@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
283,Benjamin,Davis,benjamin.davis.283@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
284,Nancy,Pierce,nancy.pierce.284@gslingacademy.com,female,TRUE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
285,Catherine,Weiss,catherine.weiss.285@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
286,Jacob,Perez,jacob.perez.286@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
287,Penny,Zuniga,penny.zuniga.287@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
288,Anthony,Cox,anthony.cox.288@gslingacademy.com,male,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
289,Angela,Nelson,angela.nelson.289@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present
290,Lisa,White,lisa.white.290@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present
291,Robin,Parker,robin.parker.291@gslingacademy.com,female,FALSE,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
